user_id,recipe_id,date,rating,u,i
102058,69816,2006-06-16,3.0,404,99621
115758,159895,2006-06-03,5.0,937,93510
1170814,59224,2009-02-16,5.0,22875,52114
2677925,494303,2013-02-05,0.0,15315,10112
197023,300958,2008-11-18,5.0,455,36954
157785,33671,2008-08-06,5.0,1707,28552
417332,92443,2012-02-01,5.0,3252,46605
240668,298981,2009-04-29,4.0,3812,58487
186070,89007,2008-01-01,5.0,2423,172853
207137,186866,2006-10-26,4.0,5471,131832
72254,53874,2006-07-22,5.0,8285,49391
90767,287756,2013-03-06,5.0,7493,97536
23728,14749,2001-12-26,5.0,2179,23603
93006,90667,2004-06-29,4.0,2717,92013
58104,974,2008-04-30,0.0,319,71499
6357,102068,2004-10-16,5.0,220,89734
954129,95222,2010-02-10,5.0,9913,125637
645143,185748,2008-09-22,5.0,2655,56270
661864,155959,2014-10-25,5.0,18851,80290
169430,85864,2009-01-13,5.0,241,118172
450004,341776,2011-03-07,4.0,114,2869
64203,192637,2007-01-24,5.0,321,158486
89197,119373,2005-11-14,5.0,11188,44513
382071,200518,2007-01-26,4.0,485,59109
176615,108447,2007-11-06,5.0,82,14290
163867,99169,2004-09-20,4.0,6421,19161
229619,93601,2006-06-06,5.0,1319,10901
278578,81845,2007-04-14,5.0,58,89385
374520,143942,2008-04-26,5.0,1248,76474
74652,21320,2003-12-17,5.0,667,3019
542159,254718,2011-07-31,5.0,175,161319
86359,145015,2008-12-06,5.0,6453,79914
29782,279232,2008-05-28,5.0,137,2664
157102,25961,2009-11-11,0.0,3076,42702
494068,55821,2008-09-20,3.0,5564,35641
107135,174131,2006-06-25,5.0,108,160689
41809,67426,2004-04-06,5.0,1253,169524
140008,57697,2006-05-14,3.0,1557,81882
494084,422465,2013-03-14,5.0,1030,84855
178427,323581,2011-06-14,5.0,651,139664
323186,292216,2008-09-10,5.0,172,71846
1736962,255422,2011-01-22,5.0,18216,112797
214008,124395,2008-01-10,5.0,1827,74284
33588,99717,2004-11-06,5.0,3863,135458
28339,102052,2005-05-18,5.0,3923,135394
305531,373315,2009-06-08,5.0,56,79746
444132,392389,2009-11-29,5.0,65,45535
168423,44262,2006-06-01,5.0,2496,6287
49849,31562,2003-10-16,5.0,18387,57401
960463,307916,2008-09-21,3.0,23937,136558
490142,276948,2008-09-29,4.0,2379,118159
583349,170930,2011-07-02,5.0,204,110177
113941,49490,2005-05-04,5.0,2191,144617
189616,98783,2007-12-14,5.0,423,156
21752,78772,2006-08-13,5.0,342,54469
136004,187815,2006-11-24,5.0,12565,104268
46545,156226,2006-05-09,5.0,699,36221
200822,23742,2007-06-15,5.0,6962,118920
184469,30951,2005-09-27,4.0,12876,109747
397161,16551,2008-10-31,5.0,13069,70740
128473,280700,2011-05-08,5.0,208,57789
620435,221118,2008-01-21,5.0,5102,143587
361041,73224,2009-01-04,5.0,7920,70529
573325,204842,2009-10-25,5.0,328,125352
949568,433861,2011-03-01,5.0,3416,56365
70073,373162,2009-07-01,5.0,2970,10621
896570,4050,2008-07-19,5.0,18604,65190
548189,104083,2007-10-18,5.0,6587,29721
376098,137253,2009-02-26,5.0,1575,79270
126037,31128,2010-06-20,5.0,8288,90536
163186,175891,2007-04-09,5.0,8696,125189
143931,33890,2005-04-04,5.0,6884,87432
91392,66047,2007-12-17,5.0,1483,106489
1179225,382218,2012-12-30,5.0,503,154279
58104,389093,2009-10-06,5.0,319,104250
537565,106509,2008-09-26,5.0,9467,6278
128473,310653,2008-09-24,5.0,208,94344
128473,219894,2007-08-04,5.0,208,147059
285039,155018,2012-01-14,5.0,481,6061
198612,128810,2005-11-09,2.0,2244,55219
502147,203018,2008-01-07,5.0,13168,143640
337963,49813,2009-06-07,4.0,39,31148
240668,116882,2008-03-14,5.0,3812,112286
168462,145186,2005-11-20,5.0,1304,29254
98919,473688,2012-02-16,5.0,2600,12456
814478,214305,2008-09-22,5.0,19718,91495
169430,361583,2013-06-17,5.0,241,126851
542159,428696,2010-06-12,5.0,175,135236
140132,84098,2013-08-11,5.0,453,132217
158086,281949,2009-04-13,3.0,128,47793
37471,59183,2003-12-27,5.0,1466,109110
589729,80153,2007-12-30,5.0,7632,129007
211184,437524,2011-03-20,5.0,630,113034
325160,329022,2008-11-11,4.0,16434,127041
179133,15601,2009-07-24,5.0,248,164019
1122161,11757,2011-04-15,5.0,4168,126298
573036,93781,2007-10-01,5.0,10376,54817
452921,72308,2009-02-03,5.0,1414,35402
324390,142954,2007-06-03,5.0,483,166934
41338,120106,2006-01-29,0.0,17403,153836
228458,425207,2010-06-27,5.0,832,38032
293671,57299,2008-03-16,5.0,18298,118462
815198,75158,2011-06-14,5.0,4029,29811
495032,11078,2008-01-06,3.0,2940,65109
93726,41054,2011-12-23,1.0,1045,85483
424008,201511,2008-07-09,4.0,2088,38851
133174,101836,2007-05-25,5.0,164,108918
591302,229860,2010-07-21,5.0,4128,123290
80353,181172,2006-11-07,5.0,377,58659
274212,22856,2007-05-05,4.0,7830,5326
773710,20616,2008-03-20,5.0,7155,157740
446143,31314,2008-02-01,5.0,27,99301
226867,370572,2015-08-30,5.0,3604,70744
227978,269803,2015-01-01,5.0,266,56352
748565,22347,2008-03-10,5.0,6592,29794
258226,53133,2006-12-06,5.0,18272,155102
208818,102488,2005-05-27,5.0,16408,62390
80079,37672,2007-09-20,5.0,3655,27088
324677,221743,2009-03-22,4.0,1896,145695
1800073066,322468,2014-02-06,5.0,16109,162121
228458,359253,2011-06-02,5.0,832,93878
1579905,285900,2012-04-09,5.0,4591,78870
724516,251966,2011-05-11,5.0,71,58354
400708,27968,2009-04-28,5.0,560,143166
313120,203961,2007-01-09,5.0,127,13266
446143,64921,2008-06-10,5.0,27,16746
18652,273010,2009-04-18,5.0,13079,133869
251626,407751,2012-07-06,4.0,532,128809
128473,270022,2008-02-27,5.0,208,103327
610488,484193,2012-08-01,5.0,4852,153023
206747,216071,2009-05-09,4.0,1159,23438
269480,276337,2008-02-06,5.0,734,31981
397858,57123,2007-02-28,5.0,22250,163917
227652,53137,2010-04-14,4.0,221,154806
157425,106561,2005-10-03,5.0,243,150652
168896,57831,2005-03-26,5.0,487,1752
226066,186400,2007-04-04,4.0,426,10040
2549237,507156,2013-10-17,5.0,505,104557
242766,180782,2007-06-10,4.0,1250,10835
286851,157732,2009-01-27,5.0,2635,93802
225021,70416,2006-04-18,5.0,7352,51028
126547,48760,2006-07-18,5.0,4747,86859
61388,27208,2004-11-23,5.0,24856,99787
296809,242309,2007-11-25,5.0,456,124095
239758,220871,2008-06-28,5.0,361,151718
424680,259296,2011-11-20,5.0,94,159903
463202,131951,2007-05-31,4.0,2074,79194
855206,350894,2013-11-23,5.0,5354,136274
1179225,132482,2012-04-24,4.0,503,39381
573325,410948,2010-04-11,4.0,328,111695
245001,59635,2006-02-25,5.0,3885,150138
183565,113551,2006-01-02,5.0,24,163285
383346,184473,2011-05-02,5.0,193,42808
689367,111169,2012-07-17,5.0,11554,70142
972616,108197,2009-01-22,5.0,15730,143319
60989,69273,2003-10-11,5.0,999,159277
650938,144905,2009-12-01,5.0,528,137009
167242,85966,2007-03-12,3.0,758,128464
350627,11803,2011-03-29,5.0,2078,23295
340130,96978,2007-08-09,4.0,2770,48415
53959,199097,2007-04-28,5.0,310,114525
52448,193378,2008-01-23,5.0,1059,41868
328023,117444,2011-01-13,4.0,11903,108920
428885,274535,2008-05-23,5.0,242,132644
121690,31690,2006-02-24,5.0,146,76234
593927,184038,2010-07-04,5.0,357,76790
254614,318561,2008-08-11,5.0,551,65610
4291,95475,2005-07-21,5.0,704,77438
428885,122528,2009-01-31,5.0,242,126668
107583,337915,2009-04-19,5.0,141,164177
888081,25621,2014-11-01,5.0,2713,133219
306797,292143,2008-03-17,5.0,1088,135127
29667,32844,2010-12-19,5.0,3325,171328
58439,93282,2007-01-26,4.0,44,119610
1783373,455385,2018-11-03,5.0,351,107189
123444,80384,2004-03-05,5.0,11606,115106
601528,251840,2009-09-29,5.0,170,24969
239758,266362,2008-06-28,5.0,361,103436
160974,109335,2008-11-05,5.0,369,16124
240668,43509,2006-12-02,4.0,3812,75244
403729,254763,2011-04-22,5.0,1910,175715
197023,368156,2009-10-16,5.0,455,54184
356850,25793,2008-01-17,5.0,10013,75089
857489,39145,2008-11-10,5.0,120,133558
425105,179783,2007-03-19,4.0,858,31853
593927,280613,2009-10-14,5.0,357,126416
145352,63269,2012-04-24,5.0,452,90029
61660,214165,2007-06-19,4.0,295,13425
319738,82789,2011-10-07,4.0,1145,159271
88276,40832,2003-07-12,5.0,2348,57207
437727,107336,2007-10-07,5.0,640,77082
88099,68042,2009-10-09,4.0,470,138117
9869,10246,2001-08-15,5.0,506,38042
30094,16432,2005-02-07,5.0,11353,75591
537179,143801,2013-01-17,4.0,91,10070
394077,95734,2009-02-19,5.0,121,4945
37449,373121,2009-06-02,5.0,275,78695
621626,387595,2009-08-28,4.0,1479,38545
281399,174061,2007-10-10,5.0,2739,96846
754163,171729,2009-07-23,4.0,16381,96083
576916,37336,2008-04-23,5.0,3322,138882
64934,69753,2003-11-12,5.0,3175,86128
217724,14593,2005-11-30,5.0,3678,106753
198750,34390,2009-05-03,5.0,2058,89665
189280,184668,2007-07-31,5.0,677,6487
1375473,395282,2009-12-10,5.0,2792,72334
783601,55478,2009-03-05,5.0,9577,134224
28177,381527,2011-04-21,5.0,461,19853
29782,54257,2011-09-08,5.0,137,52334
1072593,184558,2013-04-10,5.0,736,83060
70073,262750,2009-11-30,5.0,2970,8501
29782,84424,2007-01-23,5.0,137,44836
65955,86586,2005-04-19,5.0,4041,122806
166642,415600,2011-06-19,5.0,236,120047
633027,114679,2008-11-19,5.0,2788,85614
62191,8603,2005-04-20,5.0,3456,53595
68715,80234,2006-02-18,5.0,3987,169420
38901,303936,2008-05-18,1.0,4042,135219
182809,121272,2005-12-30,5.0,322,68194
304222,39689,2007-06-02,0.0,8707,95576
133174,307532,2008-07-04,5.0,164,167457
2124133,366169,2014-02-09,5.0,15535,147754
95743,211835,2009-03-19,5.0,552,84577
185387,158345,2006-10-15,5.0,2105,147966
107135,343131,2014-09-27,0.0,108,120114
198154,13303,2010-03-14,4.0,395,4162
717221,63946,2008-06-10,4.0,2542,78042
1875703,37336,2013-05-31,1.0,13768,138882
179256,601,2005-11-21,5.0,7639,37390
564637,157808,2012-11-26,2.0,8188,64954
141654,12369,2011-09-06,4.0,6873,72207
268888,22125,2006-02-22,5.0,6295,47385
343262,176435,2006-09-11,5.0,1511,54631
37449,314277,2008-07-17,5.0,275,107281
1677099,134854,2011-11-12,4.0,2114,3332
72748,50495,2010-09-28,5.0,3178,24513
21730,30339,2002-06-08,5.0,5930,107865
936601,306323,2009-01-31,5.0,1824,84981
2201870,515036,2014-04-04,5.0,1449,98914
299688,189246,2007-08-10,5.0,9317,130588
494607,40542,2009-10-05,5.0,17981,51286
35414,37409,2003-07-22,5.0,7489,115884
173306,118487,2009-05-13,5.0,3104,105009
782064,10425,2008-10-11,5.0,7045,100880
325816,165792,2008-10-15,2.0,4392,106101
465911,33921,2008-11-02,5.0,905,26208
168423,133743,2006-09-06,5.0,2496,25071
474322,109264,2007-06-23,5.0,2197,81220
884948,33671,2011-04-11,0.0,11219,28552
755869,30366,2012-11-21,4.0,9085,93685
721674,91452,2008-05-11,4.0,9831,65733
195423,102632,2005-10-18,5.0,9143,143128
720912,368082,2010-01-25,5.0,1730,132736
27783,17685,2002-02-18,5.0,1709,115390
274866,44058,2006-09-24,4.0,4657,125996
233583,247715,2009-01-06,5.0,1926,88280
64203,69752,2006-01-29,5.0,321,47255
1506604,68955,2010-01-21,5.0,2112,37047
226066,162654,2007-04-11,4.0,426,106198
59686,342598,2009-12-06,5.0,2099,126351
420694,10744,2012-11-29,5.0,3400,50909
232669,63499,2007-04-26,5.0,326,32438
756031,294838,2008-05-06,5.0,2433,28447
663084,28091,2008-07-10,5.0,12189,168476
189500,40983,2005-09-07,5.0,6598,52050
599450,309460,2009-04-11,5.0,340,98471
424680,95379,2008-12-31,5.0,94,174873
305531,397103,2017-05-19,5.0,56,45581
251295,9715,2013-05-13,5.0,11143,76830
450571,48230,2009-05-08,5.0,686,156149
6357,96860,2004-08-04,5.0,220,136181
227989,131968,2006-10-08,5.0,6203,95372
870705,328765,2012-08-19,5.0,246,70098
418071,147494,2007-03-29,5.0,859,143020
829250,282066,2013-04-16,4.0,160,139331
1376400,149207,2009-11-04,5.0,8315,153533
181781,181821,2012-05-15,5.0,6766,4329
1072593,398844,2016-12-25,5.0,736,104421
115654,57646,2006-12-15,4.0,3826,76924
199792,158532,2010-01-16,4.0,1225,111161
143318,191325,2013-12-30,5.0,1737,50339
268272,176754,2013-08-23,5.0,4883,54296
319544,155021,2010-07-05,5.0,5618,22912
97579,67256,2007-08-03,5.0,9341,55772
60260,193370,2007-02-06,5.0,745,38973
369715,53950,2009-02-14,4.0,260,143474
335571,213930,2009-05-06,5.0,3072,121419
145960,136701,2006-08-08,5.0,2828,8396
183964,127092,2005-07-17,5.0,6401,13086
47892,126693,2011-04-19,5.0,305,107706
97686,94642,2005-03-30,5.0,5606,162725
209747,21462,2006-01-05,5.0,504,20777
135887,111777,2007-08-20,5.0,543,160999
118840,327932,2010-12-21,2.0,1354,120485
424680,178652,2008-11-05,5.0,94,66075
146284,107646,2006-05-02,5.0,2198,83754
9869,116406,2005-02-21,5.0,506,26540
96177,316817,2008-10-02,4.0,259,11205
615758,150863,2013-02-25,5.0,144,37359
9670,18970,2003-01-10,4.0,4262,40315
6258,120413,2006-04-17,5.0,20,70348
251917,292417,2008-09-29,5.0,1217,77362
560491,177885,2009-11-04,4.0,249,57658
169906,123107,2008-03-29,5.0,14072,79425
167028,100727,2005-05-22,5.0,8753,54986
128473,188639,2008-10-25,5.0,208,41940
37449,232708,2007-06-12,5.0,275,36327
468364,136578,2007-10-21,3.0,20624,172974
20754,50094,2003-12-06,5.0,1239,93340
312577,81902,2007-11-23,5.0,2631,11144
566011,140975,2007-10-26,5.0,7454,98027
47907,346546,2004-10-07,5.0,754,82187
385678,296783,2008-09-12,5.0,3054,127555
51931,182888,2006-11-23,5.0,5271,46390
840768,347384,2009-06-04,4.0,317,36702
246293,111951,2005-10-07,4.0,1115,83173
507592,44888,2007-09-17,5.0,5090,21213
486725,186426,2014-12-19,5.0,816,172165
1443020,423427,2011-08-02,5.0,4457,114528
249893,108738,2006-08-27,5.0,13795,100659
1314217,171955,2011-01-16,5.0,6469,9303
523888,25800,2008-06-09,5.0,2035,126025
130819,107796,2005-09-13,5.0,190,140589
169430,492531,2013-01-25,5.0,241,37465
41296,54257,2011-07-29,5.0,12221,52334
176671,117370,2008-06-12,5.0,6519,8807
65197,104334,2005-10-17,5.0,673,102192
804550,421073,2011-07-10,5.0,1444,97924
203823,31041,2005-03-30,5.0,2989,120193
187716,110786,2006-01-29,2.0,8460,71164
679953,293984,2009-04-03,5.0,496,109256
505381,1267,2010-04-19,5.0,9941,106968
818263,172804,2009-08-11,5.0,12103,128596
192581,158349,2007-06-11,5.0,833,16935
157102,216744,2007-03-14,5.0,3076,126685
20754,22989,2002-03-26,5.0,1239,84214
227978,347238,2009-09-20,5.0,266,93744
573325,373779,2010-10-02,5.0,328,40352
357358,101391,2007-11-22,4.0,1272,45267
298850,146944,2012-11-24,5.0,19703,34297
461834,378404,2009-07-23,5.0,143,76024
23463,103832,2011-06-16,5.0,6879,103361
1056692,295649,2013-01-24,5.0,122,52407
937635,138330,2012-01-13,5.0,2068,150048
408454,103746,2007-01-05,5.0,6605,38698
141293,227944,2008-12-06,5.0,296,172558
309923,17465,2010-11-13,5.0,5170,125522
226863,369170,2010-02-15,5.0,267,156379
772473,156484,2008-08-03,4.0,8523,119600
4470,148649,2009-09-30,5.0,100,19735
17608,199955,2007-06-24,4.0,10320,68100
168753,78122,2005-02-06,4.0,2491,79319
491979,6746,2009-10-18,5.0,70,25289
1102578,291738,2016-03-01,4.0,2495,79417
852937,254239,2009-07-01,5.0,2678,101088
424680,471965,2012-03-09,5.0,94,13899
1029268,87085,2010-01-18,5.0,5825,154689
80353,205883,2007-07-01,5.0,377,118852
445654,36164,2007-03-07,5.0,2460,62491
165206,116001,2006-05-23,5.0,2525,114850
284897,220407,2008-12-04,5.0,903,26401
37036,31217,2003-10-28,5.0,1931,101822
128473,136981,2009-09-03,5.0,208,150212
535473,10744,2008-08-11,5.0,22743,50909
363055,109066,2007-03-11,5.0,1124,39934
180090,97678,2007-05-30,5.0,2377,62481
105601,67484,2005-07-25,5.0,1632,152123
290010,186432,2016-05-03,5.0,612,129903
448204,13858,2008-02-25,5.0,6813,10859
201581,216230,2007-09-04,5.0,1140,165830
577671,113750,2008-01-27,5.0,20836,72033
361996,20624,2006-12-27,5.0,5966,141126
209154,168205,2006-09-28,5.0,422,118367
452355,424019,2017-09-16,2.0,1487,19979
715731,8592,2010-08-24,5.0,7465,23116
28729,77476,2005-10-18,5.0,674,10614
171790,263308,2007-12-27,5.0,69,63117
133407,125723,2006-04-21,5.0,7201,98153
239847,8579,2006-11-28,4.0,6340,28650
879716,96170,2011-04-11,2.0,2390,113429
613918,63102,2007-11-15,3.0,17165,29776
329638,34569,2007-06-20,5.0,1892,135400
486725,310368,2009-03-13,4.0,816,42113
72386,33696,2004-09-17,5.0,4748,67049
327938,15865,2012-01-25,5.0,4413,155664
424680,407831,2011-05-30,5.0,94,175743
58104,483,2008-08-29,5.0,319,36341
149415,88605,2005-03-11,5.0,2914,43412
23119,338904,2009-11-30,5.0,597,164942
284922,35217,2006-08-02,5.0,780,97829
205756,22782,2008-06-03,5.0,2029,101819
217226,39840,2005-07-03,5.0,747,140941
54697,52379,2003-11-22,4.0,1147,72133
145489,199030,2010-06-30,4.0,2974,124527
97034,92982,2009-06-14,5.0,9516,112660
133174,260352,2009-11-26,5.0,164,134265
124249,116919,2006-02-25,5.0,515,146276
58038,13982,2007-09-06,4.0,1349,121513
57222,66425,2007-04-11,4.0,4,112712
22642,109802,2005-06-02,4.0,1826,167270
219942,199279,2007-05-13,5.0,3600,138425
6651,17746,2002-04-03,5.0,2169,113509
231736,3135,2007-03-02,4.0,2312,27339
322381,196486,2007-02-27,3.0,309,56503
542848,27843,2007-11-01,4.0,10312,49049
496803,483542,2012-07-21,5.0,1751,170864
278639,144061,2017-05-23,5.0,138,6216
404505,23975,2007-02-18,0.0,5617,63465
78232,28023,2006-12-20,5.0,6348,158404
424680,317844,2008-09-08,5.0,94,55296
67656,265037,2007-12-18,5.0,629,158369
41409,56896,2003-04-30,5.0,9097,44696
693345,407492,2011-03-13,5.0,139,111868
2000431901,29294,2016-03-12,3.0,1440,133521
1299065,96018,2009-09-20,5.0,13989,150598
350938,204490,2010-05-03,5.0,2867,122940
91867,64138,2003-09-28,5.0,4468,62176
61660,277213,2008-03-28,5.0,295,54615
375111,25306,2007-07-23,5.0,822,20935
362983,85408,2009-09-20,5.0,386,96831
37305,111212,2005-11-29,5.0,238,8487
62191,45276,2003-04-07,5.0,3456,92140
105804,20362,2006-12-12,0.0,6331,6424
128473,20272,2014-03-04,5.0,208,112295
323389,16313,2006-12-17,5.0,2517,99002
605866,99918,2011-05-28,5.0,14377,115443
363055,33875,2013-08-24,5.0,1124,63314
181781,67781,2006-05-31,5.0,6766,13906
167242,52251,2005-09-26,4.0,758,120742
29782,152059,2007-02-16,5.0,137,73116
1974680,292430,2011-09-21,5.0,3500,164481
64203,247455,2009-07-10,5.0,321,113649
382999,154297,2007-07-18,4.0,5124,105997
72489,136589,2007-11-22,4.0,1499,53200
119466,152576,2006-05-14,5.0,1544,149937
110135,78938,2006-12-15,5.0,1812,32128
4470,12180,2003-05-05,5.0,100,88454
80353,73749,2005-07-03,4.0,377,38887
330937,88437,2006-07-27,4.0,1108,143432
1636470,71373,2013-09-16,5.0,4494,77616
322381,155837,2007-10-04,4.0,309,36114
527886,217761,2008-08-21,0.0,261,71425
20160,112,2002-02-16,5.0,5358,106148
542159,494427,2013-02-18,5.0,175,122592
178264,37734,2006-01-31,5.0,19082,104569
36944,96991,2004-10-03,4.0,2106,146153
1701315,458303,2011-06-16,5.0,4589,88634
1455413,73958,2010-02-28,4.0,8131,43208
1006007,28148,2010-02-07,1.0,8472,127080
37305,38433,2003-01-05,5.0,238,14711
71421,101657,2004-10-13,5.0,4332,86519
1350389,188787,2009-12-07,5.0,6845,38328
311625,265867,2008-10-22,3.0,708,10629
30534,96236,2012-10-21,4.0,508,151843
309526,86350,2009-06-22,5.0,1524,144006
356850,456694,2013-08-20,5.0,10013,36896
297557,69173,2009-10-12,5.0,8529,147374
100526,74123,2010-09-25,4.0,5008,20837
1107180,54257,2010-06-22,5.0,11331,52334
225114,66929,2006-01-20,3.0,3513,67666
80353,61396,2003-07-10,5.0,377,98496
448911,60518,2008-01-12,5.0,1286,45187
226863,387607,2013-03-23,5.0,267,173148
416985,447983,2011-03-03,5.0,4726,157377
316765,283593,2009-10-01,5.0,6041,70412
8629,175326,2015-05-10,5.0,541,92146
374752,32204,2009-11-08,5.0,10099,135961
143721,458027,2011-06-14,4.0,264,85958
672443,255602,2008-10-10,4.0,23871,74562
1535,60354,2006-01-11,3.0,1431,174523
163688,91355,2004-11-05,5.0,14021,19553
10649,7435,2001-12-06,3.0,17766,138181
26512,103678,2004-11-27,5.0,1066,12315
1072593,136546,2010-04-06,5.0,736,135080
200862,447175,2011-06-19,4.0,371,22678
58619,38038,2003-11-10,5.0,4691,140073
53002,48769,2008-02-11,5.0,899,5004
546010,144139,2013-07-06,5.0,2703,46503
167156,50767,2005-09-08,5.0,22075,45478
768828,17092,2010-07-06,5.0,1027,151446
280271,244177,2009-05-27,5.0,55,6829
199848,141492,2006-08-09,5.0,564,52403
357358,29141,2006-10-28,5.0,1272,5236
206747,204803,2010-07-15,4.0,1159,144693
188305,86868,2005-03-18,5.0,7144,1691
132383,31562,2005-06-04,5.0,2808,57401
337657,95086,2007-10-03,5.0,11638,68273
125579,24363,2007-05-07,5.0,10711,65426
166642,26217,2011-04-04,5.0,236,142634
33588,336497,2009-03-17,5.0,3863,173429
133407,72545,2006-03-20,4.0,7201,27665
43083,58735,2003-07-23,4.0,2891,16660
251917,304367,2008-06-08,5.0,1217,25881
317696,25779,2007-07-11,5.0,3530,95484
195589,175264,2010-05-01,5.0,293,90959
126440,282720,2009-05-09,5.0,3,57354
836171,99843,2009-04-29,5.0,5636,129214
416985,160800,2013-02-23,5.0,4726,26124
32253,103175,2005-12-16,5.0,16391,139718
216388,162944,2012-05-16,5.0,12586,54075
52448,69182,2005-05-23,5.0,1059,26341
470351,68486,2010-01-11,5.0,778,32801
63260,14337,2002-12-08,5.0,12203,82283
323186,144199,2013-04-19,5.0,172,44673
350577,151732,2011-07-31,5.0,6977,60930
102058,166370,2007-06-11,4.0,404,173192
230020,69372,2009-11-08,5.0,3283,164087
1900301,147161,2016-12-16,4.0,4669,111566
21730,10008,2002-03-20,2.0,5930,95894
39835,425356,2011-10-19,5.0,384,129794
344472,89204,2009-01-20,5.0,16089,134610
678366,271691,2010-01-11,4.0,67,94968
160977,239747,2007-09-18,5.0,169,44519
95743,180342,2006-08-23,5.0,552,27696
201064,176564,2007-04-26,5.0,5248,61740
60020,52104,2003-03-26,5.0,1051,99682
498271,258563,2008-04-05,5.0,245,64615
786065,89204,2008-03-09,4.0,1975,134610
48944,46877,2005-02-12,5.0,14594,114402
284897,318755,2010-07-07,5.0,903,177500
539686,250119,2009-01-02,5.0,19,18924
80353,60849,2003-06-06,5.0,377,92203
1141691,75644,2010-03-15,5.0,14720,53859
1185154,39087,2009-03-03,5.0,10691,117899
323186,366328,2011-11-03,5.0,172,98961
424680,306948,2010-02-08,5.0,94,18582
461834,499931,2014-02-04,5.0,143,167038
189616,50600,2008-03-19,5.0,423,7938
278696,196957,2008-11-25,5.0,5616,27692
56003,123630,2010-06-19,5.0,462,173554
68460,77425,2005-10-01,5.0,103,50965
201614,77567,2006-05-20,5.0,3849,169539
37449,69240,2005-01-24,5.0,275,171522
1072593,23127,2009-02-11,5.0,736,18988
55850,26297,2002-11-16,5.0,7125,166792
53932,31997,2008-01-28,5.0,77,118206
522275,235379,2008-01-13,5.0,4214,101831
5060,54991,2003-05-19,5.0,17,29865
179133,186863,2006-10-05,5.0,248,91330
441165,89204,2007-03-04,5.0,21671,134610
501778,2886,2008-09-24,3.0,2391,106975
232190,104171,2008-05-03,3.0,5328,173433
129201,39129,2005-10-13,5.0,2723,170796
709542,68159,2008-08-21,5.0,9084,30125
55729,105217,2009-12-10,3.0,848,162222
1072593,427678,2010-08-27,5.0,736,104388
145352,219692,2007-10-09,5.0,452,85821
41578,57042,2011-10-15,5.0,184,152467
9869,28863,2002-10-05,5.0,506,14570
804550,330243,2013-04-09,5.0,1444,157769
178427,41602,2009-06-08,5.0,651,99498
125640,291842,2008-07-18,4.0,919,97906
168922,13949,2010-12-16,5.0,3293,7480
28346,121959,2005-06-08,4.0,1471,91436
40620,20184,2002-05-13,5.0,4164,11669
323186,369584,2009-06-09,5.0,172,55181
53932,456704,2011-12-30,4.0,77,167875
181781,303872,2008-10-03,4.0,6766,166199
185293,87085,2006-09-13,5.0,1529,154689
174991,324162,2012-07-18,5.0,1523,9623
134624,50582,2007-09-03,4.0,2603,84365
226066,261675,2007-11-10,5.0,426,141513
526666,366578,2010-06-07,4.0,727,14035
651379,86644,2009-05-03,5.0,3372,177592
330545,64110,2007-05-03,4.0,499,149773
576644,46501,2007-09-20,5.0,17784,79316
564101,128313,2009-03-16,5.0,8698,129848
532289,107190,2014-09-09,5.0,3167,114795
66322,170294,2007-08-15,5.0,7224,12004
488441,326386,2009-02-09,5.0,1249,4778
562235,4271,2007-11-26,5.0,24390,110119
238113,257144,2009-02-06,4.0,4811,75266
48107,113608,2009-09-02,5.0,2733,120053
597054,64430,2009-08-17,3.0,12491,34637
135470,191028,2007-06-11,4.0,49,90097
280271,79109,2010-05-15,5.0,55,161315
119956,70562,2005-04-08,4.0,717,151327
37449,473990,2013-01-07,5.0,275,90152
705408,13949,2008-12-18,5.0,10443,7480
268834,91735,2006-06-16,5.0,9365,93480
291306,76294,2006-12-23,4.0,3999,1694
220195,464140,2017-08-24,1.0,4519,21435
81667,27733,2003-04-25,3.0,1889,45418
58104,370161,2009-06-08,5.0,319,51314
1680722,295084,2012-01-31,5.0,2324,40725
55729,33875,2004-10-29,0.0,848,63314
233398,84907,2005-08-12,4.0,3219,88620
226867,385912,2011-06-15,5.0,3604,127340
30615,93190,2007-01-21,5.0,11529,38535
337785,432,2008-09-23,0.0,5873,100757
176348,78284,2005-03-27,5.0,10314,105135
189643,19957,2005-02-02,4.0,931,40810
8688,41657,2003-02-07,5.0,235,103018
56112,150759,2006-02-23,5.0,89,92069
286851,18914,2008-01-16,4.0,2635,130507
581409,21761,2009-03-05,5.0,12734,156978
280271,158832,2015-03-04,5.0,55,73325
512461,330024,2010-12-19,5.0,1978,70843
66246,73564,2003-10-21,5.0,1774,15064
382071,196585,2010-11-02,5.0,485,164037
424680,273183,2008-05-05,5.0,94,79103
526666,85727,2009-08-10,3.0,727,140299
707675,20746,2010-01-29,5.0,12990,122452
168922,231632,2008-06-20,5.0,3293,38408
444622,239829,2007-12-21,5.0,1282,26863
196296,234121,2007-08-25,4.0,746,119290
337120,105361,2007-07-09,5.0,8142,56892
151665,61791,2005-05-08,5.0,13029,11405
1621833,270670,2014-12-04,2.0,1345,170254
53932,168655,2007-05-12,4.0,77,125170
217153,107868,2007-01-06,5.0,10776,54328
254950,36606,2008-03-18,4.0,4163,20328
1339655,147497,2010-08-08,0.0,3954,85169
2585084,304683,2013-07-16,5.0,6503,107172
88099,149134,2008-11-22,4.0,470,83573
169430,246547,2007-08-22,5.0,241,26099
